
score_id,score,created_at,updated_at,diff_id,lang_id,user_id,accuracy,typing_count
175,3526,2025-04-09 08:47:51.960053+00,2025-04-09 08:47:51.960065+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.82,430
176,2594,2025-04-09 08:52:16.073679+00,2025-04-09 08:52:16.073691+00,3,1,604a9905-049d-4602-9495-86fa730795bf,0.95,273
177,3203,2025-04-09 08:52:46.624684+00,2025-04-09 08:52:46.624696+00,3,1,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.91,352
178,2974,2025-04-09 08:56:18.617797+00,2025-04-09 08:56:18.617811+00,3,1,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.88,338
179,2499,2025-04-09 09:08:24.52942+00,2025-04-09 09:08:24.529432+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.85,294
180,2566,2025-04-09 09:11:51.730537+00,2025-04-09 09:11:51.730553+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.78,329
181,1684,2025-04-09 14:02:44.670424+00,2025-04-09 14:02:44.670437+00,3,1,60fc5c6a-9824-46e9-8f5d-a9dd2b994dde,0.65,259
182,4754,2025-04-09 14:04:00.848634+00,2025-04-09 14:04:00.848646+00,3,1,c546f210-dd7e-4396-a9d1-af22955e7a57,0.84,566
183,2357,2025-04-09 23:59:27.103871+00,2025-04-09 23:59:27.103886+00,3,1,575e0431-1085-4d49-9191-86fd4695b554,0.81,291
184,3289,2025-04-10 00:05:29.932319+00,2025-04-10 00:05:29.932328+00,3,1,c546f210-dd7e-4396-a9d1-af22955e7a57,0.87,378
185,4933,2025-04-10 00:15:00.465091+00,2025-04-10 00:15:00.4651+00,3,1,c546f210-dd7e-4396-a9d1-af22955e7a57,0.87,567
186,3126,2025-04-10 00:17:21.177105+00,2025-04-10 00:17:21.177118+00,3,1,78d9548f-bbcf-4129-a8a7-e0a841a295b3,0.98,319
187,3516,2025-04-10 00:19:32.501083+00,2025-04-10 00:19:32.501093+00,3,1,c546f210-dd7e-4396-a9d1-af22955e7a57,0.89,395
188,3907,2025-04-10 00:21:05.218376+00,2025-04-10 00:21:05.218387+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.88,444
189,2248,2025-04-10 00:21:08.241981+00,2025-04-10 00:21:08.241995+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.73,308
190,3813,2025-04-10 01:37:32.048221+00,2025-04-10 01:37:32.048235+00,3,1,522f3d6d-e633-426b-bf51-b50dee27ec96,0.93,410
191,3766,2025-04-10 03:33:07.972522+00,2025-04-10 03:33:07.972538+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.88,428
192,3641,2025-04-10 03:36:33.05533+00,2025-04-10 03:36:33.055345+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.82,444
193,4103,2025-04-10 06:06:56.188546+00,2025-04-10 06:06:56.188557+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.92,446
194,3240,2025-04-10 07:32:43.131137+00,2025-04-10 07:32:43.131148+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.91,356
195,3584,2025-04-10 07:42:53.213132+00,2025-04-10 07:42:53.213145+00,3,1,6bdcd97d-6502-462a-84f1-b5d3afefa313,0.99,362
196,2958,2025-04-10 08:16:15.939242+00,2025-04-10 08:16:15.939252+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.87,340
197,3986,2025-04-10 08:34:20.720321+00,2025-04-10 08:34:20.720335+00,3,1,522f3d6d-e633-426b-bf51-b50dee27ec96,0.94,424
198,3640,2025-04-10 08:39:25.896165+00,2025-04-10 08:39:25.89618+00,3,1,522f3d6d-e633-426b-bf51-b50dee27ec96,0.91,400
199,4823,2025-04-10 08:41:39.279814+00,2025-04-10 08:41:39.279823+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.91,530
200,5170,2025-04-10 08:45:53.432372+00,2025-04-10 08:45:53.432383+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.94,550
201,3353,2025-04-10 08:46:07.475471+00,2025-04-10 08:46:07.475483+00,3,1,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.83,404
202,2670,2025-04-10 08:50:59.344984+00,2025-04-10 08:50:59.344992+00,3,1,604a9905-049d-4602-9495-86fa730795bf,0.95,281
203,2680,2025-04-10 08:54:49.357969+00,2025-04-10 08:54:49.357984+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.87,308
204,2770,2025-04-10 08:55:58.89059+00,2025-04-10 08:55:58.8906+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.81,342
205,2913,2025-04-10 08:59:33.298186+00,2025-04-10 08:59:33.298199+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.88,331
206,3791,2025-04-10 08:59:59.613173+00,2025-04-10 08:59:59.613186+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.89,426
207,3563,2025-04-10 09:20:41.630584+00,2025-04-10 09:20:41.630599+00,3,1,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.94,379
208,2117,2025-04-10 09:53:47.168209+00,2025-04-10 09:53:47.168224+00,3,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.84,252
209,2968,2025-04-11 00:11:14.724211+00,2025-04-11 00:11:14.724227+00,3,1,78d9548f-bbcf-4129-a8a7-e0a841a295b3,0.97,306
210,3941,2025-04-11 00:17:41.416458+00,2025-04-11 00:17:41.416471+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.87,453
211,4242,2025-04-11 00:21:39.042899+00,2025-04-11 00:21:39.042913+00,3,1,9f27d136-09de-407f-b405-7120b2d55daa,0.88,482
212,2271,2025-04-11 00:49:13.278383+00,2025-04-11 00:49:13.278397+00,3,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.87,261
213,2496,2025-04-11 06:56:25.034039+00,2025-04-11 06:56:25.034054+00,3,1,327e4006-267d-40b0-88bb-2c4e84cefcad,0.79,316
214,2771,2025-04-11 07:21:47.564413+00,2025-04-11 07:21:47.564427+00,3,1,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.85,326
215,2955,2025-04-11 07:25:37.557038+00,2025-04-11 07:25:37.557052+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.89,332
216,3494,2025-04-11 07:26:08.260741+00,2025-04-11 07:26:08.260751+00,3,1,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.91,384
217,3791,2025-04-11 07:29:11.466861+00,2025-04-11 07:29:11.466876+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.89,426
218,3850,2025-04-11 07:31:50.526658+00,2025-04-11 07:31:50.526671+00,3,1,522f3d6d-e633-426b-bf51-b50dee27ec96,0.93,414
219,4356,2025-04-11 07:40:18.574552+00,2025-04-11 07:40:18.574567+00,3,1,5f19c80d-8883-42f3-9257-f9f899f703d9,0.88,495
220,1840,2025-04-11 07:53:25.068295+00,2025-04-11 07:53:25.068309+00,3,1,575e0431-1085-4d49-9191-86fd4695b554,0.8,230
221,3363,2025-04-14 00:07:00.620176+00,2025-04-14 00:07:00.62019+00,3,1,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.95,354
222,2794,2025-04-14 00:09:50.460116+00,2025-04-14 00:09:50.460126+00,3,1,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.91,307
223,3411,2025-04-14 00:20:09.493774+00,2025-04-14 00:20:09.493784+00,2,2,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.9,379
224,3790,2025-04-14 00:20:19.888589+00,2025-04-14 00:20:19.888602+00,2,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.92,412
225,5614,2025-04-14 00:21:06.744103+00,2025-04-14 00:21:06.744119+00,2,2,9f27d136-09de-407f-b405-7120b2d55daa,0.95,591
226,3458,2025-04-14 00:21:36.194814+00,2025-04-14 00:21:36.194824+00,2,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.91,380
227,3078,2025-04-14 00:22:20.622256+00,2025-04-14 00:22:20.622266+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.9,342
228,3730,2025-04-14 00:22:36.826854+00,2025-04-14 00:22:36.826865+00,2,2,78d9548f-bbcf-4129-a8a7-e0a841a295b3,1,373
229,4560,2025-04-14 01:06:22.020828+00,2025-04-14 01:06:22.020836+00,2,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.96,475
230,4397,2025-04-14 01:07:12.617176+00,2025-04-14 01:07:12.617185+00,2,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.96,458
231,3756,2025-04-14 01:07:31.527616+00,2025-04-14 01:07:31.527625+00,2,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.89,422
232,6783,2025-04-14 01:09:55.11684+00,2025-04-14 01:09:55.116954+00,2,2,5f19c80d-8883-42f3-9257-f9f899f703d9,0.95,714
233,4272,2025-04-14 01:09:55.836929+00,2025-04-14 01:09:55.83694+00,2,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.89,480
234,4930,2025-04-14 01:10:49.028167+00,2025-04-14 01:10:49.028177+00,2,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.95,519
235,4532,2025-04-14 01:53:39.173531+00,2025-04-14 01:53:39.173542+00,2,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.95,477
236,4418,2025-04-14 01:57:05.574446+00,2025-04-14 01:57:05.57446+00,2,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.95,465
237,2610,2025-04-14 01:59:16.630956+00,2025-04-14 01:59:16.630967+00,2,2,575e0431-1085-4d49-9191-86fd4695b554,0.9,290
238,3106,2025-04-14 01:59:16.805165+00,2025-04-14 01:59:16.805175+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.89,349
239,3694,2025-04-14 03:02:32.391365+00,2025-04-14 03:02:32.391376+00,2,2,604a9905-049d-4602-9495-86fa730795bf,0.94,393
240,4486,2025-04-14 06:17:13.321836+00,2025-04-14 06:17:13.321846+00,2,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.89,504
241,4796,2025-04-14 06:20:34.04896+00,2025-04-14 06:20:34.04897+00,2,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.91,527
242,4841,2025-04-14 06:23:53.720683+00,2025-04-14 06:23:53.720694+00,2,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.91,532
243,4634,2025-04-14 06:26:46.546244+00,2025-04-14 06:26:46.546258+00,2,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.94,493
244,3732,2025-04-14 06:27:37.64748+00,2025-04-14 06:27:37.647494+00,3,1,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.86,434
245,5155,2025-04-14 06:31:39.656716+00,2025-04-14 06:31:39.656726+00,2,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.96,537
246,4869,2025-04-14 06:45:36.368735+00,2025-04-14 06:45:36.368748+00,2,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.94,518
247,3224,2025-04-14 07:01:58.454849+00,2025-04-14 07:01:58.45486+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.94,343
248,2974,2025-04-14 07:05:40.720527+00,2025-04-14 07:05:40.720541+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.84,354
249,3358,2025-04-14 07:09:18.753513+00,2025-04-14 07:09:18.753525+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.92,365
250,3255,2025-04-14 07:13:41.771315+00,2025-04-14 07:13:41.771328+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.93,350
251,3204,2025-04-14 07:17:06.935487+00,2025-04-14 07:17:06.9355+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.9,356
252,4443,2025-04-14 07:18:55.800255+00,2025-04-14 07:18:55.800265+00,2,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.97,458
253,3106,2025-04-14 07:20:33.673557+00,2025-04-14 07:20:33.673572+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.89,349
254,4406,2025-04-14 07:24:10.17207+00,2025-04-14 07:24:10.172083+00,2,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.96,459
255,4766,2025-04-14 07:41:27.180213+00,2025-04-14 07:41:27.180228+00,2,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.92,518
256,5076,2025-04-14 07:52:52.973139+00,2025-04-14 07:52:52.973151+00,2,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.94,540
257,3810,2025-04-14 07:53:25.016035+00,2025-04-14 07:53:25.016046+00,2,2,6bdcd97d-6502-462a-84f1-b5d3afefa313,1,381
258,5151,2025-04-14 08:05:15.178854+00,2025-04-14 08:05:15.178875+00,2,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.97,531
259,5328,2025-04-14 08:12:40.452081+00,2025-04-14 08:12:40.452089+00,2,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.96,555
260,4973,2025-04-14 08:24:25.910293+00,2025-04-14 08:24:25.910302+00,2,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.94,529
261,3544,2025-04-14 08:42:25.84421+00,2025-04-14 08:42:25.84422+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.94,377
262,3394,2025-04-14 08:45:50.217507+00,2025-04-14 08:45:50.217522+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.91,373
263,5527,2025-04-14 09:41:44.214945+00,2025-04-14 09:41:44.214955+00,2,2,522f3d6d-e633-426b-bf51-b50dee27ec96,0.98,564
264,3590,2025-04-14 09:52:41.669674+00,2025-04-14 09:52:41.669682+00,2,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.93,386
265,6092,2025-04-15 00:14:34.731839+00,2025-04-15 00:14:34.731851+00,2,2,9f27d136-09de-407f-b405-7120b2d55daa,0.97,628
266,3213,2025-04-15 00:59:00.176171+00,2025-04-15 00:59:00.176186+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.9,357
267,3121,2025-04-15 00:59:57.570301+00,2025-04-15 00:59:57.570316+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.91,343
268,3230,2025-04-15 01:42:09.865255+00,2025-04-15 01:42:09.86527+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.91,355
269,3177,2025-04-15 01:46:27.995907+00,2025-04-15 01:46:27.995919+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.9,353
270,3231,2025-04-15 01:56:58.154852+00,2025-04-15 01:56:58.154866+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.9,359
271,3599,2025-04-15 02:08:38.226041+00,2025-04-15 02:08:38.226052+00,2,2,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.93,387
272,3585,2025-04-15 02:10:01.206327+00,2025-04-15 02:10:01.206341+00,2,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.91,394
273,4812,2025-04-15 02:28:41.932793+00,2025-04-15 02:28:41.932803+00,2,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.92,523
274,5255,2025-04-15 02:31:49.025595+00,2025-04-15 02:31:49.025606+00,2,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.94,559
275,13,2025-04-15 02:35:09.556631+00,2025-04-15 02:35:09.556645+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.67,2
276,5415,2025-04-15 04:11:06.005796+00,2025-04-15 04:11:06.005809+00,2,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.95,570
277,5023,2025-04-15 04:18:06.427179+00,2025-04-15 04:18:06.42719+00,2,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.92,546
278,3431,2025-04-15 05:37:43.456383+00,2025-04-15 05:37:43.456392+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.91,377
279,3284,2025-04-15 05:41:03.292969+00,2025-04-15 05:41:03.29298+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.89,369
280,3274,2025-04-15 05:44:21.958296+00,2025-04-15 05:44:21.958311+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.88,372
281,3646,2025-04-15 05:47:38.689122+00,2025-04-15 05:47:38.689135+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.93,392
282,5042,2025-04-15 06:07:53.778439+00,2025-04-15 06:07:53.77845+00,2,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.92,548
283,5339,2025-04-15 06:25:12.355814+00,2025-04-15 06:25:12.35583+00,2,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.95,562
284,5368,2025-04-15 06:28:25.568094+00,2025-04-15 06:28:25.568103+00,2,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.95,565
285,5302,2025-04-15 06:31:51.126932+00,2025-04-15 06:31:51.126941+00,2,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.94,564
286,2700,2025-04-15 07:44:30.598994+00,2025-04-15 07:44:30.599004+00,2,2,575e0431-1085-4d49-9191-86fd4695b554,0.9,300
287,3946,2025-04-15 07:48:42.22803+00,2025-04-15 07:48:42.228053+00,2,2,604a9905-049d-4602-9495-86fa730795bf,0.96,411
288,3579,2025-04-15 07:50:33.143421+00,2025-04-15 07:50:33.143432+00,2,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.92,389
289,5325,2025-04-15 07:51:22.743963+00,2025-04-15 07:51:22.743974+00,2,2,78d9548f-bbcf-4129-a8a7-e0a841a295b3,0.97,549
290,3600,2025-04-15 07:54:37.338564+00,2025-04-15 07:54:37.338573+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.95,379
291,5292,2025-04-15 07:57:43.854248+00,2025-04-15 07:57:43.854259+00,2,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.93,569
292,3832,2025-04-15 07:58:43.07755+00,2025-04-15 07:58:43.077561+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.93,412
293,4114,2025-04-15 08:04:27.090902+00,2025-04-15 08:04:27.090913+00,2,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.95,433
294,5712,2025-04-15 08:34:31.449993+00,2025-04-15 08:34:31.450002+00,2,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.96,595
295,5228,2025-04-15 08:53:19.332366+00,2025-04-15 08:53:19.33238+00,2,2,522f3d6d-e633-426b-bf51-b50dee27ec96,0.97,539
296,5368,2025-04-15 08:58:28.421223+00,2025-04-15 08:58:28.421235+00,2,2,522f3d6d-e633-426b-bf51-b50dee27ec96,0.95,565
297,5962,2025-04-15 08:58:29.523311+00,2025-04-15 08:58:29.523325+00,2,2,5f19c80d-8883-42f3-9257-f9f899f703d9,0.92,648
298,6633,2025-04-15 09:02:06.699518+00,2025-04-15 09:02:06.699533+00,2,2,5f19c80d-8883-42f3-9257-f9f899f703d9,0.92,721
299,5520,2025-04-15 09:02:14.521243+00,2025-04-15 09:02:14.521255+00,2,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.96,575
300,3891,2025-04-15 09:02:42.899095+00,2025-04-15 09:02:42.899104+00,2,2,6bdcd97d-6502-462a-84f1-b5d3afefa313,0.99,393
301,4094,2025-04-15 09:17:00.840462+00,2025-04-15 09:17:00.840477+00,2,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.95,431
302,3242,2025-04-15 09:38:23.199354+00,2025-04-15 09:38:23.199364+00,2,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.84,386
303,3402,2025-04-16 00:08:25.389685+00,2025-04-16 00:08:25.389703+00,2,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.9,378
304,5596,2025-04-16 00:09:39.11857+00,2025-04-16 00:09:39.118582+00,2,2,78d9548f-bbcf-4129-a8a7-e0a841a295b3,0.98,571
305,2515,2025-04-16 00:19:15.414902+00,2025-04-16 00:19:15.414918+00,2,2,575e0431-1085-4d49-9191-86fd4695b554,0.83,303
306,3501,2025-04-16 00:20:41.628298+00,2025-04-16 00:20:41.628311+00,2,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.82,427
307,6845,2025-04-16 00:21:11.154977+00,2025-04-16 00:21:11.154989+00,2,2,5f19c80d-8883-42f3-9257-f9f899f703d9,0.96,713
308,3734,2025-04-16 00:22:57.440872+00,2025-04-16 00:22:57.440886+00,2,2,604a9905-049d-4602-9495-86fa730795bf,0.95,393
309,3400,2025-04-16 00:23:53.389984+00,2025-04-16 00:23:53.389998+00,2,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.8,425
310,6052,2025-04-16 00:41:17.885379+00,2025-04-16 00:41:17.885392+00,2,2,9f27d136-09de-407f-b405-7120b2d55daa,0.95,637
311,5586,2025-04-16 03:12:06.857029+00,2025-04-16 03:12:06.85704+00,2,2,78d9548f-bbcf-4129-a8a7-e0a841a295b3,0.98,570
312,4018,2025-04-16 03:31:11.703275+00,2025-04-16 03:31:11.70329+00,2,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.95,423
313,3376,2025-04-16 03:35:40.669718+00,2025-04-16 03:35:40.669729+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.92,367
314,3744,2025-04-16 03:59:55.799436+00,2025-04-16 03:59:55.799447+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.92,407
315,4474,2025-04-16 04:03:28.545939+00,2025-04-16 04:03:28.545951+00,2,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.96,466
316,3793,2025-04-16 07:24:33.936236+00,2025-04-16 07:24:33.936248+00,2,2,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.97,391
317,3507,2025-04-16 07:26:10.061652+00,2025-04-16 07:26:10.061663+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.89,394
318,3717,2025-04-16 07:31:09.10973+00,2025-04-16 07:31:09.109744+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.9,413
319,3563,2025-04-16 08:24:09.691952+00,2025-04-16 08:24:09.691964+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.94,379
320,4940,2025-04-16 08:28:54.521659+00,2025-04-16 08:28:54.521672+00,2,2,522f3d6d-e633-426b-bf51-b50dee27ec96,0.95,520
321,5539,2025-04-16 08:34:54.642603+00,2025-04-16 08:34:54.642615+00,2,2,522f3d6d-e633-426b-bf51-b50dee27ec96,0.96,577
322,5226,2025-04-16 08:39:35.247027+00,2025-04-16 08:39:35.247042+00,2,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.92,568
323,3886,2025-04-16 08:47:14.509373+00,2025-04-16 08:47:14.509383+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.91,427
324,5655,2025-04-16 08:50:59.453877+00,2025-04-16 08:50:59.453888+00,2,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.97,583
325,5652,2025-04-17 02:15:50.69764+00,2025-04-17 02:15:50.697654+00,2,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.95,595
326,5766,2025-04-17 02:20:18.908461+00,2025-04-17 02:20:18.908475+00,2,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.93,620
327,5385,2025-04-17 02:38:15.875947+00,2025-04-17 02:38:15.875964+00,2,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.93,579
328,6137,2025-04-17 03:59:24.705447+00,2025-04-17 03:59:24.705459+00,2,2,9f27d136-09de-407f-b405-7120b2d55daa,0.95,646
329,7030,2025-04-17 05:23:02.576437+00,2025-04-17 05:23:02.576447+00,2,2,5f19c80d-8883-42f3-9257-f9f899f703d9,0.95,740
330,5909,2025-04-17 05:56:20.475018+00,2025-04-17 05:56:20.47503+00,2,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.95,622
331,3300,2025-04-17 06:09:58.788548+00,2025-04-17 06:09:58.788559+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.88,375
332,45,2025-04-17 06:13:13.531601+00,2025-04-17 06:13:13.531611+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.15,30
333,4598,2025-04-17 06:16:33.780344+00,2025-04-17 06:16:33.780355+00,2,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.97,474
334,3882,2025-04-17 06:18:13.579136+00,2025-04-17 06:18:13.579147+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.94,413
335,3984,2025-04-17 06:21:47.202899+00,2025-04-17 06:21:47.20291+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.92,433
336,3422,2025-04-17 06:28:23.16855+00,2025-04-17 06:28:23.168561+00,2,2,7b341d92-c6ef-4d5d-bf17-6551f9842b9f,0.91,376
337,4138,2025-04-17 06:36:23.931067+00,2025-04-17 06:36:23.931092+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.93,445
338,4131,2025-04-17 06:40:05.310604+00,2025-04-17 06:40:05.310614+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.92,449
339,4186,2025-04-17 06:43:42.146019+00,2025-04-17 06:43:42.14603+00,2,2,29a91abd-7963-46c8-96ff-3a074cf2d6f5,0.92,455
340,2808,2025-04-17 07:35:23.144545+00,2025-04-17 07:35:23.144558+00,2,2,575e0431-1085-4d49-9191-86fd4695b554,0.9,312
341,5073,2025-04-17 07:38:59.980397+00,2025-04-17 07:38:59.980412+00,2,2,683c0b43-1d2d-4e5a-b3ee-00de940a021c,0.89,570
342,4459,2025-04-17 07:56:16.061668+00,2025-04-17 07:56:16.061678+00,2,2,99f7fcb9-8b5e-4cdd-a371-35d9c2a8a200,0.98,455
343,3489,2025-04-17 08:42:25.128851+00,2025-04-17 08:42:25.128862+00,2,2,eb06d3ea-4a70-462c-9f56-d5e1979eb96f,0.98,356
344,2547,2025-04-17 09:12:06.722756+00,2025-04-17 09:12:06.722769+00,2,2,78d9548f-bbcf-4129-a8a7-e0a841a295b3,0.47,542
345,4061,2025-04-17 09:14:45.305416+00,2025-04-17 09:14:45.305431+00,2,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.94,432
346,2807,2025-04-17 09:22:04.766341+00,2025-04-17 09:22:04.766356+00,2,2,604a9905-049d-4602-9495-86fa730795bf,0.88,319
347,5453,2025-04-17 09:22:52.724883+00,2025-04-17 09:22:52.724897+00,2,2,ff7cd6c3-bd30-42e3-987e-3fafeaea72e9,0.96,568
348,5380,2025-04-17 09:31:37.989425+00,2025-04-17 09:31:37.989439+00,2,2,522f3d6d-e633-426b-bf51-b50dee27ec96,0.98,549
349,4011,2025-04-17 10:00:46.494237+00,2025-04-17 10:00:46.494249+00,2,2,327e4006-267d-40b0-88bb-2c4e84cefcad,0.92,436
350,2854,2025-04-18 00:06:47.11399+00,2025-04-18 00:06:47.114002+00,2,2,575e0431-1085-4d49-9191-86fd4695b554,0.87,328
351,4076,2025-04-18 00:22:10.379049+00,2025-04-18 00:22:10.379059+00,2,2,ed7db178-e6d4-4007-8bbe-cd6781641ae6,0.95,429
